model,traffic_flow,aqi,temperature,electricity_demand
BiLSTM branch only,11.483744339704012,6.659129890639411,1.757557543790179,0.6910030962330264
TFT branch only,12.674205089532064,9.240074891704934,1.605566049293357,0.9368152346549846
Hybrid without gating,5.225314509587107,3.2930269979281444,1.6050348239095356,0.5853431016224772
Hybrid with gating,6.407813138206349,3.1138781547541874,1.223298674635878,0.48782403707104816
Adaptive switcher,6.36217617160539,3.1138781547541874,1.223298674635878,0.48782403707104816
