timestamp,traffic_flow,aqi,electricity_demand,temperature,humidity,isolation_score,autoencoder_score,anomaly_score,is_anomaly
2022-06-08 03:00:00,3327.4815498154976,91.44852795008548,268.20925451790634,21.577927080141663,86.77152944952745,0.2540341005660448,0.030061047689975598,0.15324622677181368,False
2022-06-08 04:00:00,4436.642066420664,97.34593439639406,268.7821206324991,21.811260413475,85.40492697801419,0.3072372378723821,0.022401317874099727,0.17906107387315506,False
2022-06-08 05:00:00,7098.6273062730625,111.23884734194856,269.6695242809021,22.277927080141662,83.22696780029575,0.326676172421493,0.028548740600234525,0.1925188281019267,False
2022-06-08 06:00:00,11313.437269372693,133.13436206927625,270.8820882903907,22.994145839716264,80.36151719408899,0.34733216040272263,0.02275894412484227,0.20127421307767648,False
2022-06-08 07:00:00,14197.254612546123,148.1223231786876,272.760523084258,23.66081250638293,77.01180461329767,0.29263563532890247,0.027411956741711097,0.17328497996466635,False
2022-06-08 08:00:00,15306.415129151292,153.84219552901567,275.2805322498744,24.411260413475137,73.60646182576863,0.28096886283198613,0.02105639083134101,0.16400825043169584,False
2022-06-08 09:00:00,12422.597785977858,138.80672603739478,280.2458050317681,25.089603303132424,70.33979515910197,0.23148735046665292,0.04358898725885339,0.14693308702314314,False
2022-06-08 10:00:00,10426.10885608856,128.2779168407547,285.15810282563825,25.906269969799094,67.45665368173796,0.16856649015946262,0.022910080758431775,0.10302110592899874,False
2022-06-08 11:00:00,9538.780442804427,123.5488830068941,289.6968714280726,26.416666666666725,65.62546359113507,0.13579132049599268,0.03966781961412074,0.09253574509915033,False
2022-06-08 12:00:00,9095.11623616236,121.1553599179623,293.5558050028337,26.699552092907982,64.44539326826255,0.10545237238494748,0.026897076117885367,0.07010248906476953,False
2022-06-08 13:00:00,9316.948339483395,122.29530464972646,296.0200460454251,26.61708247618215,64.79152259231711,0.13011659919294488,0.030065843076737125,0.08509375894065141,False
2022-06-08 14:00:00,9982.444649446492,125.8632089006892,296.8171817580031,26.344369793262427,65.8415225923171,0.13772695256491768,0.03534117135346253,0.09165335101976287,False
2022-06-08 15:00:00,11313.437269372693,133.03344253102415,296.02317897529696,25.849360236938463,67.70818925898378,0.15411325996860054,0.028677430559371962,0.09766713673444768,False
