model,traffic_flow,aqi,temperature,electricity_demand
BiLSTM,2185406.0,167.48660278320312,1.1052072048187256,583.272216796875
TFT,478166.71875,93.99398040771484,0.7386030554771423,452.1325988769531
Hybrid,295349.09500000015,15.197579500000002,0.14906596428571461,83.80808071428568
Informer,1543969.0,55.71309280395508,0.5206134915351868,406.22613525390625
PatchTST,1931359.875,71.68475341796875,1.2112785577774048,153.14208984375
LSTM,504477.4375,18.024181365966797,0.42554977536201477,285.83306884765625
GRU,694673.375,27.12473487854004,0.5803097486495972,311.65277099609375
