model,traffic_flow,aqi,temperature,electricity_demand
BiLSTM,2250185.25,168.6667022705078,1.1945685148239136,608.5299682617188
TFT,588974.6875,96.32894897460938,0.7996535301208496,477.27117919921875
Hybrid,489461.8485329204,23.785061738173592,0.16627858733155232,100.78714049216792
Informer,1628840.0,59.75529479980469,0.6081703305244446,437.4066162109375
PatchTST,2025651.625,74.88824462890625,1.2492165565490723,178.1918487548828
LSTM,562691.6875,20.555173873901367,0.46215537190437317,332.87640380859375
GRU,755766.375,28.461015701293945,0.7622416615486145,355.6435852050781
