timestamp,traffic_flow,aqi,temperature,humidity,electricity_demand,time_segment,step_ahead
2025-02-05 08:00:00,19522.79889298893,91.0,24.2745,63.91,6025.4400000000005,past,0
2025-02-05 09:00:00,15844.590405904057,91.0,24.2745,63.91,6552.51,past,0
2025-02-05 10:00:00,13298.138376383762,91.0,24.2745,63.91,7456.53,past,0
2025-02-05 11:00:00,12166.381918819186,91.0,24.2745,63.91,7557.99,past,0
2025-02-05 12:00:00,11600.5036900369,91.0,24.2745,63.91,7429.81,past,0
2025-02-05 13:00:00,11883.442804428045,91.0,24.2745,63.91,7327.3,past,0
2025-02-05 14:00:00,12732.260147601472,91.0,24.2745,63.91,7154.06,past,0
2025-02-05 15:00:00,14429.894833948338,91.0,24.2745,63.91,7003.8099999999995,past,0
2025-02-05 16:00:00,17825.164206642065,91.0,24.2745,63.91,6753.9,past,0
2025-02-05 17:00:00,21786.31180811808,91.0,24.2745,63.91,6475.07,past,0
2025-02-05 18:00:00,23483.946494464944,91.0,24.2745,63.91,5397.75,past,0
2025-02-05 19:00:00,20088.677121771212,91.0,24.2745,63.91,5433.5,past,0
2025-02-05 20:00:00,15844.590405904057,91.0,24.2745,63.91,5138.799999999999,past,0
2025-02-05 21:00:00,12449.32103321033,91.0,24.2745,63.91,4867.4,past,0
2025-02-05 22:00:00,9054.051660516605,91.0,24.2745,63.91,5028.6,past,0
2025-02-05 23:00:00,7639.356088560885,91.0,24.2745,63.91,5043.7,past,0
2025-02-06 00:00:00,7278.204797047969,104.0,24.666,67.21000000000001,5222.34,past,0
2025-02-06 01:00:00,5954.894833948339,104.0,24.666,67.21000000000001,5377.16,past,0
2025-02-06 02:00:00,4962.412361623616,104.0,24.666,67.21000000000001,5042.42,past,0
2025-02-06 03:00:00,4962.412361623616,104.0,24.666,67.21000000000001,5156.65,past,0
2025-02-06 04:00:00,6616.549815498155,104.0,24.666,67.21000000000001,5263.64,past,0
2025-02-06 05:00:00,10586.479704797048,104.0,24.666,67.21000000000001,5154.82,past,0
2025-02-06 06:00:00,16872.202029520293,104.0,24.666,67.21000000000001,4901.83,past,0
2025-02-06 07:00:00,21172.959409594096,104.0,24.666,67.21000000000001,5632.2,past,0
2025-02-06 08:00:00,22827.096863468632,104.0,24.666,67.21000000000001,5859.55,past,0
2025-02-06 09:00:00,18526.339483394833,104.0,24.666,67.21000000000001,6688.700000000001,past,0
2025-02-06 10:00:00,15548.892066420663,104.0,24.666,67.21000000000001,7510.28,past,0
2025-02-06 11:00:00,14225.582103321032,104.0,24.666,67.21000000000001,7624.530000000001,past,0
2025-02-06 12:00:00,13563.927121771218,104.0,24.666,67.21000000000001,7479.27,past,0
2025-02-06 13:00:00,13894.754612546129,104.0,24.666,67.21000000000001,7335.26,past,0
2025-02-06 14:00:00,14887.237084870849,104.0,24.666,67.21000000000001,7324.48,past,0
2025-02-06 15:00:00,16872.202029520293,104.0,24.666,67.21000000000001,7056.08,past,0
2025-02-06 16:00:00,20842.13191881919,104.0,24.666,67.21000000000001,7109.45,past,0
2025-02-06 17:00:00,25473.716789667895,104.0,24.666,67.21000000000001,6688.51,past,0
2025-02-06 18:00:00,27458.681734317342,104.0,24.666,67.21000000000001,5519.52,past,0
2025-02-06 19:00:00,23488.751845018447,104.0,24.666,67.21000000000001,5585.7,past,0
2025-02-06 20:00:00,18526.339483394833,104.0,24.666,67.21000000000001,5243.6,past,0
2025-02-06 21:00:00,14556.409594095938,104.0,24.666,67.21000000000001,5019.6,past,0
2025-02-06 22:00:00,10586.479704797048,104.0,24.666,67.21000000000001,5132.5,past,0
2025-02-06 23:00:00,8932.34225092251,104.0,24.666,67.21000000000001,5105.5,past,0
2025-02-07 00:00:00,5810.232472324722,104.0,25.1435,60.39,5221.516,past,0
2025-02-07 01:00:00,4753.826568265682,104.0,25.1435,60.39,5404.576,past,0
2025-02-07 02:00:00,3961.5221402214015,104.0,25.1435,60.39,5257.096,past,0
2025-02-07 03:00:00,3961.5221402214015,104.0,25.1435,60.39,5039.0960000000005,past,0
2025-02-07 04:00:00,5282.029520295203,104.0,25.1435,60.39,5295.996,past,0
2025-02-07 05:00:00,8451.247232472324,104.0,25.1435,60.39,5271.875999999999,past,0
2025-02-07 06:00:00,13469.175276752763,104.0,25.1435,60.39,5117.326,past,0
2025-02-07 07:00:00,16902.494464944648,104.0,25.1435,60.39,5603.58,past,0
2025-02-07 08:00:00,18223.00184501845,104.0,25.1435,60.39,6118.969999999999,past,0
2025-02-07 09:00:00,14789.682656826566,104.0,25.1435,60.39,6755.549999999999,past,0
2025-02-07 10:00:00,12412.769372693723,104.0,25.1435,60.39,7379.66,past,0
2025-02-07 11:00:00,11356.363468634683,104.0,25.1435,60.39,7465.870000000001,past,0
2025-02-07 12:00:00,10828.160516605169,104.0,25.1435,60.39,7229.6,past,0
2025-02-07 13:00:00,11092.261992619928,104.0,25.1435,60.39,7065.460000000001,past,0
2025-02-07 14:00:00,11884.566420664203,104.0,25.1435,60.39,6908.5,past,0
2025-02-07 15:00:00,13469.175276752763,104.0,25.1435,60.39,6928.36,past,0
2025-02-07 16:00:00,16638.39298892989,104.0,25.1435,60.39,6968.05,past,0
2025-02-07 17:00:00,20335.81365313653,104.0,25.1435,60.39,6437.96,past,0
2025-02-07 18:00:00,21920.422509225093,104.0,25.1435,60.39,5460.3099999999995,past,0
2025-02-07 19:00:00,18751.204797047965,104.0,25.1435,60.39,5576.2,past,0
2025-02-07 20:00:00,14789.682656826566,104.0,25.1435,60.39,5330.6,past,0
2025-02-07 21:00:00,11620.464944649444,104.0,25.1435,60.39,5035.8,past,0
2025-02-07 22:00:00,8451.247232472324,104.0,25.1435,60.39,5119.9,past,0
2025-02-07 23:00:00,7130.739852398524,104.0,25.1435,60.39,5114.59,past,0
2025-02-08 00:00:00,4251.2361623616225,108.0,25.5005,58.17999999999999,5336.97,past,0
2025-02-08 01:00:00,3478.284132841328,108.0,25.5005,58.17999999999999,5571.4,past,0
2025-02-08 02:00:00,2898.570110701107,108.0,25.5005,58.17999999999999,5190.3,past,0
2025-02-08 03:00:00,2898.570110701107,108.0,25.5005,58.17999999999999,5239.299999999999,past,0
2025-02-08 04:00:00,3864.760147601476,108.0,25.5005,58.17999999999999,5375.700000000001,past,0
2025-02-08 05:00:00,6183.616236162361,108.0,25.5005,58.17999999999999,5413.6,past,0
2025-02-08 06:00:00,9855.138376383762,108.0,25.5005,58.17999999999999,5050.5,past,0
2025-02-08 07:00:00,12367.232472324722,108.0,25.5005,58.17999999999999,5595.7,past,0
2025-02-08 08:00:00,13333.422509225093,108.0,25.5005,58.17999999999999,6110.38,past,0
2025-02-08 09:00:00,10821.32841328413,108.0,25.5005,58.17999999999999,6730.52,past,0
2025-02-08 10:00:00,9082.186346863467,108.0,25.5005,58.17999999999999,7585.110000000001,past,0
2025-02-08 11:00:00,8309.234317343173,108.0,25.5005,58.17999999999999,7670.610000000001,past,0
2025-02-08 12:00:00,7922.758302583026,108.0,25.5005,58.17999999999999,7502.46,past,0
2025-02-08 13:00:00,8115.9963099631,108.0,25.5005,58.17999999999999,7448.4,past,0
2025-02-08 14:00:00,8695.71033210332,108.0,25.5005,58.17999999999999,7201.98,past,0
2025-02-08 15:00:00,9855.138376383762,108.0,25.5005,58.17999999999999,7142.32,past,0
2025-02-08 16:00:00,12173.994464944648,108.0,25.5005,58.17999999999999,7116.15,past,0
2025-02-08 17:00:00,14879.326568265682,108.0,25.5005,58.17999999999999,6383.48,past,0
2025-02-08 18:00:00,16038.754612546129,108.0,25.5005,58.17999999999999,5740.96,past,0
2025-02-08 19:00:00,13719.898523985235,108.0,25.5005,58.17999999999999,5711.8,past,0
2025-02-08 20:00:00,10821.32841328413,108.0,25.5005,58.17999999999999,5438.2,past,0
2025-02-08 21:00:00,8502.472324723245,108.0,25.5005,58.17999999999999,5205.5,past,0
2025-02-08 22:00:00,6183.616236162361,108.0,25.5005,58.17999999999999,5290.9,past,0
2025-02-08 23:00:00,5217.426199261992,108.0,25.5005,58.17999999999999,5355.7,past,0
2025-02-09 00:00:00,5745.145756457563,87.0,25.244999999999997,61.79,5596.1,past,0
2025-02-09 01:00:00,4700.573800738007,87.0,25.244999999999997,61.79,5707.3,past,0
2025-02-09 02:00:00,3917.144833948339,87.0,25.244999999999997,61.79,5400.1,past,0
2025-02-09 03:00:00,3917.144833948339,87.0,25.244999999999997,61.79,5384.3,past,0
2025-02-09 04:00:00,5222.859778597786,87.0,25.244999999999997,61.79,5450.9,past,0
2025-02-09 05:00:00,8356.575645756457,87.0,25.244999999999997,61.79,5515.0,past,0
2025-02-09 06:00:00,13318.292435424351,87.0,25.244999999999997,61.79,5036.2,past,0
2025-02-09 07:00:00,16713.151291512913,87.0,25.244999999999997,61.79,5818.4,past,0
2025-02-09 08:00:00,18018.86623616236,87.0,25.244999999999997,61.79,6275.23,past,0
2025-02-09 09:00:00,14624.0073800738,87.0,25.244999999999997,61.79,7376.389999999999,past,0
2025-02-09 10:00:00,12273.720479704796,87.0,25.244999999999997,61.79,7800.06,past,0
2025-02-09 11:00:00,11229.14852398524,87.0,25.244999999999997,61.79,7825.63,past,0
2025-02-09 12:00:00,10706.86254612546,87.0,25.244999999999997,61.79,7729.65,past,0
2025-02-09 13:00:00,10968.005535055352,87.0,25.244999999999997,61.79,7638.19,past,0
2025-02-09 14:00:00,11751.434501845017,87.0,25.244999999999997,61.79,7453.13,past,0
2025-02-09 15:00:00,13318.292435424351,87.0,25.244999999999997,61.79,7391.79,past,0
2025-02-09 16:00:00,16452.008302583024,87.0,25.244999999999997,61.79,7311.56,past,0
2025-02-09 17:00:00,20108.010147601475,87.0,25.244999999999997,61.79,6884.41,past,0
2025-02-09 18:00:00,21674.86808118081,87.0,25.244999999999997,61.79,5940.62,past,0
2025-02-09 19:00:00,18541.152214022135,87.0,25.244999999999997,61.79,5698.5,past,0
2025-02-09 20:00:00,14624.0073800738,87.0,25.244999999999997,61.79,5354.6,past,0
2025-02-09 21:00:00,11490.291512915126,87.0,25.244999999999997,61.79,5095.7,past,0
2025-02-09 22:00:00,8356.575645756457,87.0,25.244999999999997,61.79,5199.9,past,0
2025-02-09 23:00:00,7050.860701107011,87.0,25.244999999999997,61.79,5161.9,past,0
2025-02-10 00:00:00,6013.874538745386,93.0,24.228,66.72999999999999,5410.700000000001,past,0
2025-02-10 01:00:00,4920.442804428043,93.0,24.228,66.72999999999999,5717.6,past,0
2025-02-10 02:00:00,4100.369003690037,93.0,24.228,66.72999999999999,5029.2,past,0
2025-02-10 03:00:00,4100.369003690037,93.0,24.228,66.72999999999999,5463.2,past,0
2025-02-10 04:00:00,5467.158671586716,93.0,24.228,66.72999999999999,5447.7,past,0
2025-02-10 05:00:00,8747.453874538745,93.0,24.228,66.72999999999999,5461.2,past,0
2025-02-10 06:00:00,13941.254612546123,93.0,24.228,66.72999999999999,4871.9,past,0
2025-02-10 07:00:00,17494.90774907749,93.0,24.228,66.72999999999999,5333.400000000001,past,0
2025-02-10 08:00:00,18861.697416974173,93.0,24.228,66.72999999999999,5936.860000000001,past,0
2025-02-10 09:00:00,15308.044280442802,93.0,24.228,66.72999999999999,6549.54,past,0
2025-02-10 10:00:00,12847.822878228782,93.0,24.228,66.72999999999999,7310.360000000001,past,0
2025-02-10 11:00:00,11754.39114391144,93.0,24.228,66.72999999999999,7451.400000000001,past,0
2025-02-10 12:00:00,11207.67527675277,93.0,24.228,66.72999999999999,7480.63,past,0
2025-02-10 13:00:00,11481.033210332103,93.0,24.228,66.72999999999999,7301.09,past,0
2025-02-10 14:00:00,12301.10701107011,93.0,24.228,66.72999999999999,7244.6,past,0
2025-02-10 15:00:00,13941.254612546123,93.0,24.228,66.72999999999999,7002.07,past,0
2025-02-10 16:00:00,17221.549815498158,93.0,24.228,66.72999999999999,6742.009999999999,past,0
2025-02-10 17:00:00,21048.560885608855,93.0,24.228,66.72999999999999,6152.61,past,0
2025-02-10 18:00:00,22688.70848708488,93.0,24.228,66.72999999999999,5508.66,past,0
2025-02-10 19:00:00,19408.41328413284,93.0,24.228,66.72999999999999,5473.200000000001,past,0
2025-02-10 20:00:00,15308.044280442802,93.0,24.228,66.72999999999999,5196.5,past,0
2025-02-10 21:00:00,12027.749077490773,93.0,24.228,66.72999999999999,4972.1,past,0
2025-02-10 22:00:00,8747.453874538745,93.0,24.228,66.72999999999999,5060.799999999999,past,0
2025-02-10 23:00:00,7380.664206642067,93.0,24.228,66.72999999999999,5282.5,past,0
2025-02-11 00:00:00,6685.422509225091,91.0,23.672,66.74,5310.89,past,0
2025-02-11 01:00:00,5469.891143911438,91.0,23.672,66.74,5521.5,past,0
2025-02-11 02:00:00,4558.242619926199,91.0,23.672,66.74,5259.95,past,0
2025-02-11 03:00:00,4558.242619926199,91.0,23.672,66.74,5178.35,past,0
2025-02-11 04:00:00,6077.656826568265,91.0,23.672,66.74,5333.0599999999995,past,0
2025-02-11 05:00:00,9724.250922509224,91.0,23.672,66.74,5231.41,past,0
2025-02-11 06:00:00,15498.024907749075,91.0,23.672,66.74,4944.57,past,0
2025-02-11 07:00:00,19448.50184501845,91.0,23.672,66.74,4677.700000000001,past,0
2025-02-11 08:00:00,20967.91605166052,91.0,23.672,66.74,5209.37,past,0
2025-02-11 09:00:00,17017.43911439114,91.0,23.672,66.74,5960.55,past,0
2025-02-11 10:00:00,14282.493542435424,91.0,23.672,66.74,6863.89,past,0
2025-02-11 11:00:00,13066.962177121772,91.0,23.672,66.74,6910.67,past,0
2025-02-11 12:00:00,12459.196494464948,91.0,23.672,66.74,6661.27,past,0
2025-02-11 13:00:00,12763.079335793362,91.0,23.672,66.74,6613.43,past,0
2025-02-11 14:00:00,13674.727859778595,91.0,23.672,66.74,6427.370000000001,past,0
2025-02-11 15:00:00,15498.024907749075,91.0,23.672,66.74,6072.68,past,0
2025-02-11 16:00:00,19144.619003690037,91.0,23.672,66.74,6012.02,past,0
2025-02-11 17:00:00,23398.97878228782,91.0,23.672,66.74,5603.14,past,0
2025-02-11 18:00:00,25222.27583025831,91.0,23.672,66.74,4466.360000000001,past,0
2025-02-11 19:00:00,21575.68173431734,91.0,23.672,66.74,4779.8,past,0
2025-02-11 20:00:00,17017.43911439114,91.0,23.672,66.74,4567.3,past,0
2025-02-11 21:00:00,13370.845018450182,91.0,23.672,66.74,4420.8,past,0
2025-02-11 22:00:00,9724.250922509224,91.0,23.672,66.74,4582.4,past,0
2025-02-11 23:00:00,8204.836715867159,91.0,23.672,66.74,4688.3,past,0
2025-02-12 00:00:00,6175.464944649445,92.0,23.884500000000003,61.14,4864.6,past,0
2025-02-12 01:00:00,5052.653136531364,92.0,23.884500000000003,61.14,5169.0,past,0
2025-02-12 02:00:00,4210.544280442804,92.0,23.884500000000003,61.14,4923.799999999999,past,0
2025-02-12 03:00:00,4210.544280442804,92.0,23.884500000000003,61.14,4929.3,past,0
2025-02-12 04:00:00,5614.059040590406,92.0,23.884500000000003,61.14,5099.9,past,0
2025-02-12 05:00:00,8982.49446494465,92.0,23.884500000000003,61.14,4978.88,past,0
2025-02-12 06:00:00,14315.850553505534,92.0,23.884500000000003,61.14,4897.4,past,0
2025-02-12 07:00:00,17964.9889298893,92.0,23.884500000000003,61.14,5530.9,past,0
2025-02-12 08:00:00,19368.5036900369,92.0,23.884500000000003,61.14,6076.530000000001,past,0
2025-02-12 09:00:00,15719.365313653134,92.0,23.884500000000003,61.14,6882.06,past,0
2025-02-12 10:00:00,13193.038745387452,92.0,23.884500000000003,61.14,7622.030000000001,past,0
2025-02-12 11:00:00,12070.226937269372,92.0,23.884500000000003,61.14,7462.0,past,0
2025-02-12 12:00:00,11508.821033210332,92.0,23.884500000000003,61.14,7369.63,past,0
2025-02-12 13:00:00,11789.523985239854,92.0,23.884500000000003,61.14,7302.33,past,0
2025-02-12 14:00:00,12631.632841328412,92.0,23.884500000000003,61.14,7151.9,past,0
2025-02-12 15:00:00,14315.850553505534,92.0,23.884500000000003,61.14,7013.93,past,0
2025-02-12 16:00:00,17684.285977859778,92.0,23.884500000000003,61.14,6986.2,past,0
2025-02-12 17:00:00,21614.12730627306,92.0,23.884500000000003,61.14,6468.360000000001,past,0
2025-02-12 18:00:00,23298.345018450185,92.0,23.884500000000003,61.14,5283.5,past,0
2025-02-12 19:00:00,19929.909594095938,92.0,23.884500000000003,61.14,5505.1,past,0
2025-02-12 20:00:00,15719.365313653134,92.0,23.884500000000003,61.14,5240.6,past,0
2025-02-12 21:00:00,12350.92988929889,92.0,23.884500000000003,61.14,5016.8,past,0
2025-02-12 22:00:00,8982.49446494465,92.0,23.884500000000003,61.14,5169.1,past,0
2025-02-12 23:00:00,7578.979704797048,92.0,23.884500000000003,61.14,5119.9,past,0
2025-02-13 00:00:00,5204.948339483393,74.0,23.7645,68.05,5246.4,past,0
2025-02-13 01:00:00,4258.594095940959,74.0,23.7645,68.05,5534.0,past,0
2025-02-13 02:00:00,3548.828413284132,74.0,23.7645,68.05,5215.7,past,0
2025-02-13 03:00:00,3548.828413284132,74.0,23.7645,68.05,5121.1,past,0
2025-02-13 04:00:00,4731.7712177121775,74.0,23.7645,68.05,5415.3,past,0
2025-02-13 05:00:00,7570.833948339483,74.0,23.7645,68.05,5284.1,past,0
2025-02-13 06:00:00,12066.01660516605,74.0,23.7645,68.05,5278.0,past,0
2025-02-13 07:00:00,15141.667896678966,74.0,23.7645,68.05,5605.5,past,0
2025-02-13 08:00:00,16324.61070110701,74.0,23.7645,68.05,6029.4,past,0
2025-02-13 09:00:00,13248.959409594094,74.0,23.7645,68.05,6966.299999999999,past,0
2025-02-13 10:00:00,11119.662361623616,74.0,23.7645,68.05,7623.9,past,0
2025-02-13 11:00:00,10173.30811808118,74.0,23.7645,68.05,7731.7,past,0
2025-02-13 12:00:00,9700.130996309965,74.0,23.7645,68.05,7496.9,past,0
2025-02-13 13:00:00,9936.719557195573,74.0,23.7645,68.05,7176.0,past,0
2025-02-13 14:00:00,10646.485239852396,74.0,23.7645,68.05,7208.4,past,0
2025-02-13 15:00:00,12066.01660516605,74.0,23.7645,68.05,7180.8,past,0
2025-02-13 16:00:00,14905.079335793358,74.0,23.7645,68.05,7150.0,past,0
2025-02-13 17:00:00,18217.31918819188,74.0,23.7645,68.05,6466.400000000001,past,0
