model,traffic_flow,aqi,temperature,electricity_demand
BiLSTM,25.169418168510607,8.317286519798863,3.714551071685773,9.925412185282495
TFT,20.54853400904639,9.974304281738089,2.4015626359994884,8.141525769465085
Hybrid,5.6426472061771795,0.20749602951877769,0.1344540757738689,2.45637582187331
Informer,38.05307675341162,7.089706470676984,3.867150089504196,13.392240261585766
PatchTST,36.93726643178038,10.388736860718787,3.5613048593544248,15.577695276561533
LSTM,35.37444913173943,73.59821500346874,9.907671050604923,13.261675524528046
GRU,62.606037366760184,57.486889002877895,7.971556821869977,22.364597528158072
