trial,hidden_dim,seq_len,batch_size,dropout,learning_rate,val_MAE,val_MAPE,val_RMSE,val_NRMSE,val_UPS,checkpoint_path
5,24,12,64,0.1,0.0005,764.707763671875,9.870881074093983,1809.6495361328125,0.33346829917500903,49.006449337833054,outputs/bangalore/checkpoints/project_best_bilstm_trial_5.pt
2,16,8,64,0.1,0.001,883.5725708007812,12.595402320888919,1940.6107177734375,0.3579222827167136,42.249465046318456,outputs/bangalore/checkpoints/project_best_bilstm_trial_2.pt
4,24,8,64,0.1,0.0005,851.067626953125,12.814255366466128,1972.912353515625,0.36387993053058976,38.30054521762568,outputs/bangalore/checkpoints/project_best_bilstm_trial_4.pt
1,16,8,64,0.1,0.001,949.3321533203125,13.310981046555028,2130.1083984375,0.39287284843894343,40.92089023923141,outputs/bangalore/checkpoints/project_best_bilstm_trial_1.pt
7,24,8,96,0.1,0.0005,1009.3404541015625,13.475401760363916,2156.21630859375,0.3976881381384713,47.797530496954806,outputs/bangalore/checkpoints/project_best_bilstm_trial_7.pt
3,16,12,64,0.1,0.0005,1068.50634765625,16.8926221836842,2398.915771484375,0.44205374919748486,32.32229174604809,outputs/bangalore/checkpoints/project_best_bilstm_trial_3.pt
6,16,8,96,0.1,0.0005,1310.9329833984375,20.438127524481384,2788.435302734375,0.5142933199439732,35.393152343025555,outputs/bangalore/checkpoints/project_best_bilstm_trial_6.pt
8,32,12,64,0.1,0.0005,1412.3345947265625,20.545025458142817,3125.21240234375,0.5758901066541808,34.925073940380244,outputs/bangalore/checkpoints/project_best_bilstm_trial_8.pt
